"","gene_id","gene_symbol","log2.fc.","pval","qval","fc","up.down","significant"
"1","ENSG00000000003","TSPAN6",0.1866,0.252129061500155,0.999184980162191,1.138,"stable","no"
"2","ENSG00000000419","DPM1",0.0726,0.466773678654932,0.999184980162191,1.0516,"stable","no"
"3","ENSG00000000457","SCYL3",0.2588,0.0924054132413191,0.999184980162191,1.1965,"stable","no"
"4","ENSG00000000460","C1orf112",0.0729,0.61975150454321,0.999184980162191,1.0518,"stable","no"
"5","ENSG00000000938","FGR",0.1051,0.931469272308116,0.999184980162191,1.0756,"stable","no"
"6","ENSG00000000971","CFH",-0.3769,0.657203586670693,0.999184980162191,0.7701,"stable","no"
"7","ENSG00000001036","FUCA2",0.0849,0.457735983195592,0.999184980162191,1.0606,"stable","no"
"8","ENSG00000001084","GCLC",0.0173,0.87863643794576,0.999184980162191,1.0121,"stable","no"
"9","ENSG00000001167","NFYA",-0.1957,0.0964882238013408,0.999184980162191,0.8732,"stable","no"
"10","ENSG00000001460","STPG1",-0.0619,0.670721322406115,0.999184980162191,0.958,"stable","no"
"11","ENSG00000001461","NIPAL3",0.0474,0.518845570907854,0.999184980162191,1.0334,"stable","no"
"12","ENSG00000001497","LAS1L",-0.0466,0.64230144791691,0.999184980162191,0.9682,"stable","no"
"13","ENSG00000001561","ENPP4",-0.1584,0.455813904360319,0.999184980162191,0.896,"stable","no"
"14","ENSG00000001617","SEMA3F",-0.2959,0.305767547828403,0.999184980162191,0.8145,"stable","no"
"15","ENSG00000001626","CFTR",0.3651,0.820218379109655,0.999184980162191,1.2879,"stable","no"
"16","ENSG00000001629","ANKIB1",-8e-04,0.992647178900806,0.999184980162191,0.9995,"stable","no"
"17","ENSG00000001630","CYP51A1",0.0788,0.78167381650733,0.999184980162191,1.0562,"stable","no"
"18","ENSG00000001631","KRIT1",-0.0466,0.818430781473137,0.999184980162191,0.9682,"stable","no"
"19","ENSG00000002016","RAD52",0.1105,0.528096550036827,0.999184980162191,1.0796,"stable","no"
"20","ENSG00000002079","MYH16",0.2981,0.197895394833949,0.999184980162191,1.2295,"stable","no"
"21","ENSG00000002330","BAD",-0.0196,0.853867889579649,0.999184980162191,0.9865,"stable","no"
"22","ENSG00000002549","LAP3",0.1356,0.147559746830495,0.999184980162191,1.0985,"stable","no"
"23","ENSG00000002586","CD99",-0.0279,0.723144510952458,0.999184980162191,0.9808,"stable","no"
"24","ENSG00000002587","HS3ST1",-0.3174,0.269017959637924,0.999184980162191,0.8025,"stable","no"
"25","ENSG00000002726","AOC1",-0.5556,0.626662901915543,0.999184980162191,0.6804,"stable","no"
"26","ENSG00000002746","HECW1",0.193,0.524538177463454,0.999184980162191,1.1431,"stable","no"
"27","ENSG00000002822","MAD1L1",-0.0857,0.942401824100945,0.999184980162191,0.9424,"stable","no"
"28","ENSG00000002834","LASP1",0.0636,0.341737307994946,0.999184980162191,1.045,"stable","no"
"29","ENSG00000002919","SNX11",0.0375,0.7889488554335,0.999184980162191,1.0263,"stable","no"
"30","ENSG00000003056","M6PR",-0.0154,0.827156703238645,0.999184980162191,0.9894,"stable","no"
"31","ENSG00000003096","KLHL13",0.2266,0.576151707989553,0.999184980162191,1.1701,"stable","no"
"32","ENSG00000003137","CYP26B1",0.2246,0.301576890995326,0.999184980162191,1.1685,"stable","no"
"33","ENSG00000003147","ICA1",-0.0411,0.767150663099503,0.999184980162191,0.9719,"stable","no"
"34","ENSG00000003249","DBNDD1",0.0753,0.456926421541409,0.999184980162191,1.0536,"stable","no"
"35","ENSG00000003393","ALS2",0.0856,0.480570909604348,0.999184980162191,1.0611,"stable","no"
"36","ENSG00000003400","CASP10",0.14,0.520207347501203,0.999184980162191,1.1019,"stable","no"
"37","ENSG00000003402","CFLAR",0.0935,0.42585851339032,0.999184980162191,1.067,"stable","no"
"38","ENSG00000003436","TFPI",-0.1114,0.568819912154877,0.999184980162191,0.9257,"stable","no"
"39","ENSG00000003509","NDUFAF7",0.0601,0.629395723611315,0.999184980162191,1.0425,"stable","no"
"40","ENSG00000003756","RBM5",0.152,0.115249947444637,0.999184980162191,1.1111,"stable","no"
"41","ENSG00000003987","MTMR7",1.5486,0.593916959604142,0.999184980162191,2.9254,"stable","no"
"42","ENSG00000003989","SLC7A2",-0.256,0.259670499898521,0.999184980162191,0.8374,"stable","no"
"43","ENSG00000004059","ARF5",0.0274,0.756989290548506,0.999184980162191,1.0192,"stable","no"
"44","ENSG00000004139","SARM1",0.1809,0.0843377334914416,0.999184980162191,1.1336,"stable","no"
"45","ENSG00000004142","POLDIP2",0.166,0.0251470551132855,0.801188892602665,1.122,"stable","no"
"46","ENSG00000004399","PLXND1",-0.0822,0.352634411732701,0.999184980162191,0.9446,"stable","no"
"47","ENSG00000004455","AK2",-0.0188,0.783983924584454,0.999184980162191,0.9871,"stable","no"
"48","ENSG00000004468","CD38",-0.1651,0.913675660199036,0.999184980162191,0.8919,"stable","no"
"49","ENSG00000004478","FKBP4",-0.0836,0.259077093939625,0.999184980162191,0.9437,"stable","no"
"50","ENSG00000004487","KDM1A",-0.0144,0.855559803907713,0.999184980162191,0.9901,"stable","no"
"51","ENSG00000004534","RBM6",-0.1314,0.150328118801861,0.999184980162191,0.9129,"stable","no"
"52","ENSG00000004660","CAMKK1",-0.4846,0.00636838318425615,0.400369003668591,0.7147,"down","yes"
"53","ENSG00000004700","RECQL",0.0094,0.920646640350431,0.999184980162191,1.0065,"stable","no"
"54","ENSG00000004766","VPS50",0.1738,0.288540899763675,0.999184980162191,1.128,"stable","no"
"55","ENSG00000004776","HSPB6",0.4585,0.498512683056556,0.999184980162191,1.3741,"stable","no"
"56","ENSG00000004777","ARHGAP33",0.059,0.759214953463775,0.999184980162191,1.0417,"stable","no"
"57","ENSG00000004779","NDUFAB1",0.0238,0.793907899717005,0.999184980162191,1.0166,"stable","no"
"58","ENSG00000004799","PDK4",-0.2961,0.14690930576916,0.999184980162191,0.8145,"stable","no"
"59","ENSG00000004809","SLC22A16",0.6397,0.71280971247376,0.999184980162191,1.558,"stable","no"
"60","ENSG00000004838","ZMYND10",0.1348,0.817595372803141,0.999184980162191,1.098,"stable","no"
"61","ENSG00000004848","ARX",-0.289,0.900973242533145,0.999184980162191,0.8185,"stable","no"
"62","ENSG00000004864","SLC25A13",0.5033,0.000483657595453626,0.0721181587357029,1.4174,"up","yes"
"63","ENSG00000004866","ST7",0.3071,0.0720087875016219,0.999184980162191,1.2372,"stable","no"
"64","ENSG00000004897","CDC27",0.2902,0.00567681185155224,0.372524427493566,1.2228,"up","yes"
"65","ENSG00000004948","CALCR",2.1421,0.648574966743806,0.999184980162191,4.414,"stable","no"
"66","ENSG00000004961","HCCS",0.1038,0.340020394301032,0.999184980162191,1.0746,"stable","no"
"67","ENSG00000004975","DVL2",0.058,0.511025965890786,0.999184980162191,1.041,"stable","no"
"68","ENSG00000005001","PRSS22",-0.8462,0.65796844022719,0.999184980162191,0.5562,"stable","no"
"69","ENSG00000005007","UPF1",-0.0457,0.520582849961844,0.999184980162191,0.9688,"stable","no"
"70","ENSG00000005020","SKAP2",-0.0508,0.637426726310064,0.999184980162191,0.9654,"stable","no"
"71","ENSG00000005022","SLC25A5",0.0621,0.313906434799827,0.999184980162191,1.044,"stable","no"
"72","ENSG00000005059","MCUB",0.0663,0.634431671668356,0.999184980162191,1.047,"stable","no"
"73","ENSG00000005073","HOXA11",-0.0994,0.911966811860004,0.999184980162191,0.9334,"stable","no"
"74","ENSG00000005075","POLR2J",0.1291,0.211379649674913,0.999184980162191,1.0936,"stable","no"
"75","ENSG00000005100","DHX33",0.1869,0.0754436866092796,0.999184980162191,1.1383,"stable","no"
"76","ENSG00000005102","MEOX1",-0.321,0.833701954226983,0.999184980162191,0.8005,"stable","no"
"77","ENSG00000005108","THSD7A",-0.5705,0.165468041524021,0.999184980162191,0.6734,"stable","no"
"78","ENSG00000005156","LIG3",-0.0418,0.714107602157403,0.999184980162191,0.9715,"stable","no"
"79","ENSG00000005175","RPAP3",0.1126,0.328400234236974,0.999184980162191,1.0812,"stable","no"
"80","ENSG00000005187","ACSM3",-0.2845,0.462373452314212,0.999184980162191,0.821,"stable","no"
"81","ENSG00000005189","REXO5",-0.064,0.750803404958125,0.999184980162191,0.9566,"stable","no"
"82","ENSG00000005194","CIAPIN1",0.1134,0.213364191260129,0.999184980162191,1.0818,"stable","no"
"83","ENSG00000005206","SPPL2B",-0.0555,0.655121670917792,0.999184980162191,0.9623,"stable","no"
"84","ENSG00000005238","ATOSB",0.0301,0.734348048092783,0.999184980162191,1.0211,"stable","no"
"85","ENSG00000005243","COPZ2",0.1526,0.331476475497272,0.999184980162191,1.1116,"stable","no"
"86","ENSG00000005249","PRKAR2B",0.0878,0.558579454587776,0.999184980162191,1.0628,"stable","no"
"87","ENSG00000005302","MSL3",-0.0881,0.440182111491629,0.999184980162191,0.9407,"stable","no"
"88","ENSG00000005339","CREBBP",0.3197,0.000362180955522807,0.0576252157167013,1.2481,"up","yes"
"89","ENSG00000005436","GCFC2",0.2064,0.1298080291102,0.999184980162191,1.1538,"stable","no"
"90","ENSG00000005448","WDR54",-0.0548,0.559829033934237,0.999184980162191,0.9627,"stable","no"
"91","ENSG00000005469","CROT",0.0599,0.767858173968192,0.999184980162191,1.0424,"stable","no"
"92","ENSG00000005471","ABCB4",-0.2641,0.438079200275648,0.999184980162191,0.8327,"stable","no"
"93","ENSG00000005483","KMT2E",-0.1087,0.223672916291153,0.999184980162191,0.9275,"stable","no"
"94","ENSG00000005486","RHBDD2",-0.0741,0.519498714616244,0.999184980162191,0.9499,"stable","no"
"95","ENSG00000005513","SOX8",-3.1382,0.348108460091076,0.999184980162191,0.1136,"stable","no"
"96","ENSG00000005700","IBTK",0.0225,0.832726069317614,0.999184980162191,1.0157,"stable","no"
"97","ENSG00000005801","ZNF195",0.2402,0.121596964904633,0.999184980162191,1.1812,"stable","no"
"98","ENSG00000005810","MYCBP2",0.124,0.175929266553482,0.999184980162191,1.0897,"stable","no"
"99","ENSG00000005812","FBXL3",0.1643,0.116011080684441,0.999184980162191,1.1206,"stable","no"
"100","ENSG00000005882","PDK2",0.1209,0.357299115871891,0.999184980162191,1.0874,"stable","no"
"101","ENSG00000005884","ITGA3",-0.07,0.251210631114782,0.999184980162191,0.9526,"stable","no"
"102","ENSG00000005889","ZFX",0.1998,0.125594111656557,0.999184980162191,1.1485,"stable","no"
"103","ENSG00000005893","LAMP2",-0.0408,0.647925895868751,0.999184980162191,0.9721,"stable","no"
"104","ENSG00000005961","ITGA2B",-0.1808,0.898594463876825,0.999184980162191,0.8822,"stable","no"
"105","ENSG00000006007","GDE1",0.1234,0.141427142740539,0.999184980162191,1.0893,"stable","no"
"106","ENSG00000006015","REX1BD",0.037,0.711549257784691,0.999184980162191,1.026,"stable","no"
"107","ENSG00000006016","CRLF1",-0.2144,0.704791787962293,0.999184980162191,0.8619,"stable","no"
"108","ENSG00000006025","OSBPL7",-0.143,0.269945904195324,0.999184980162191,0.9057,"stable","no"
"109","ENSG00000006042","TMEM98",0.1825,0.457176571409596,0.999184980162191,1.1348,"stable","no"
"110","ENSG00000006047","YBX2",1.5451,0.445669414588886,0.999184980162191,2.9182,"stable","no"
"111","ENSG00000006062","MAP3K14",0.1357,0.278688173810288,0.999184980162191,1.0986,"stable","no"
"112","ENSG00000006116","CACNG3",2.5289,0.543297302819042,0.999184980162191,5.7712,"stable","no"
"113","ENSG00000006118","TMEM132A",-0.3072,0.00011044376152185,0.0232995431714244,0.8082,"down","yes"
"114","ENSG00000006125","AP2B1",-0.0449,0.483997834770074,0.999184980162191,0.9694,"stable","no"
"115","ENSG00000006128","TAC1",0.2221,0.409250136082627,0.999184980162191,1.1664,"stable","no"
"116","ENSG00000006194","ZNF263",-0.1118,0.323161674645573,0.999184980162191,0.9254,"stable","no"
"117","ENSG00000006210","CX3CL1",-0.0889,0.604165183239584,0.999184980162191,0.9402,"stable","no"
"118","ENSG00000006282","SPATA20",-0.0809,0.415431912520838,0.999184980162191,0.9454,"stable","no"
"119","ENSG00000006283","CACNA1G",0.6542,0.488345984092229,0.999184980162191,1.5738,"stable","no"
"120","ENSG00000006327","TNFRSF12A",0.2087,0.00168584902702017,0.172089535087937,1.1556,"stable","no"
"121","ENSG00000006377","DLX6",-0.764,0.331512486289793,0.999184980162191,0.5889,"stable","no"
"122","ENSG00000006432","MAP3K9",-0.1225,0.598796424379981,0.999184980162191,0.9186,"stable","no"
"123","ENSG00000006451","RALA",-0.0527,0.589057985149307,0.999184980162191,0.9641,"stable","no"
"124","ENSG00000006453","BAIAP2L1",-0.1601,0.0837216879144713,0.999184980162191,0.8949,"stable","no"
"125","ENSG00000006459","KDM7A",-0.0969,0.480960329477837,0.999184980162191,0.935,"stable","no"
"126","ENSG00000006468","ETV1",0.1494,0.15363882699748,0.999184980162191,1.1091,"stable","no"
"127","ENSG00000006530","AGK",0.056,0.624573929946588,0.999184980162191,1.0395,"stable","no"
"128","ENSG00000006534","ALDH3B1",0.0439,0.69391594414384,0.999184980162191,1.0309,"stable","no"
"129","ENSG00000006576","PHTF2",0.0218,0.859882406715475,0.999184980162191,1.0152,"stable","no"
"130","ENSG00000006607","FARP2",0.1361,0.2275900338968,0.999184980162191,1.0989,"stable","no"
"131","ENSG00000006625","GGCT",-0.0228,0.879177147248412,0.999184980162191,0.9843,"stable","no"
"132","ENSG00000006634","DBF4",0.1142,0.405279923935104,0.999184980162191,1.0824,"stable","no"
"133","ENSG00000006638","TBXA2R",-0.0356,0.879554929944522,0.999184980162191,0.9756,"stable","no"
"134","ENSG00000006652","IFRD1",0.182,0.305712726119391,0.999184980162191,1.1345,"stable","no"
"135","ENSG00000006695","COX10",0.0355,0.773986391836032,0.999184980162191,1.0249,"stable","no"
"136","ENSG00000006704","GTF2IRD1",0.0363,0.729910221892544,0.999184980162191,1.0254,"stable","no"
"137","ENSG00000006712","PAF1",0.1461,0.122037739494139,0.999184980162191,1.1066,"stable","no"
"138","ENSG00000006715","VPS41",0.0566,0.594728247848813,0.999184980162191,1.04,"stable","no"
"139","ENSG00000006740","ARHGAP44",-0.026,0.856920140459229,0.999184980162191,0.9821,"stable","no"
"140","ENSG00000006744","ELAC2",0.0037,0.961064003900036,0.999184980162191,1.0026,"stable","no"
"141","ENSG00000006747","SCIN",-0.6587,0.262893249249293,0.999184980162191,0.6334,"stable","no"
"142","ENSG00000006756","ARSD",0.1279,0.343772799493545,0.999184980162191,1.0927,"stable","no"
"143","ENSG00000006788","MYH13",-1.7531,0.574517790181232,0.999184980162191,0.2967,"stable","no"
"144","ENSG00000006831","ADIPOR2",0.1416,0.103038088859955,0.999184980162191,1.1031,"stable","no"
"145","ENSG00000006837","CDKL3",0.1085,0.868790855852726,0.999184980162191,1.0781,"stable","no"
"146","ENSG00000007001","UPP2",0.3081,0.8887289155469,0.999184980162191,1.238,"stable","no"
"147","ENSG00000007047","MARK4",-0.1184,0.220210908658351,0.999184980162191,0.9212,"stable","no"
"148","ENSG00000007062","PROM1",2.3477,0.560713805234338,0.999184980162191,5.0902,"stable","no"
"149","ENSG00000007080","CCDC124",0.0126,0.893488379601194,0.999184980162191,1.0088,"stable","no"
"150","ENSG00000007168","PAFAH1B1",0.0291,0.709934664675747,0.999184980162191,1.0204,"stable","no"
"151","ENSG00000007171","NOS2",1.72,0.318061621046044,0.999184980162191,3.2943,"stable","no"
"152","ENSG00000007174","DNAH9",0.3545,0.0852847894007358,0.999184980162191,1.2785,"stable","no"
"153","ENSG00000007202","BLTP2",0.1144,0.105248446766507,0.999184980162191,1.0825,"stable","no"
"154","ENSG00000007237","GAS7",0.1022,0.229622917683774,0.999184980162191,1.0734,"stable","no"
"155","ENSG00000007255","TRAPPC6A",0.098,0.740250086405072,0.999184980162191,1.0703,"stable","no"
"156","ENSG00000007264","MATK",-1.0594,0.56880257110235,0.999184980162191,0.4798,"stable","no"
"157","ENSG00000007312","CD79B",-0.6177,0.699545266629158,0.999184980162191,0.6517,"stable","no"
"158","ENSG00000007314","SCN4A",2.7265,0.491999637036281,0.999184980162191,6.6186,"stable","no"
"159","ENSG00000007341","ST7L",-0.0244,0.899077462477261,0.999184980162191,0.9832,"stable","no"
"160","ENSG00000007350","TKTL1",0.8471,0.451367582582035,0.999184980162191,1.7988,"stable","no"
"161","ENSG00000007372","PAX6",-0.0895,0.97483824350836,0.999184980162191,0.9398,"stable","no"
"162","ENSG00000007376","RPUSD1",0.2323,0.0742182076795192,0.999184980162191,1.1747,"stable","no"
"163","ENSG00000007384","RHBDF1",0.0759,0.362020121822199,0.999184980162191,1.054,"stable","no"
"164","ENSG00000007392","LUC7L",-0.2025,0.0627669874878432,0.999184980162191,0.8691,"stable","no"
"165","ENSG00000007402","CACNA2D2",0.5519,0.828949603461759,0.999184980162191,1.466,"stable","no"
"166","ENSG00000007516","BAIAP3",-0.183,0.585604353021549,0.999184980162191,0.8809,"stable","no"
"167","ENSG00000007520","TSR3",0.0114,0.917211263689361,0.999184980162191,1.008,"stable","no"
"168","ENSG00000007541","PIGQ",0.0369,0.72626138109215,0.999184980162191,1.0259,"stable","no"
"169","ENSG00000007545","CRAMP1",-0.0592,0.681597884296885,0.999184980162191,0.9598,"stable","no"
"170","ENSG00000007866","TEAD3",-0.1042,0.442480975027937,0.999184980162191,0.9303,"stable","no"
"171","ENSG00000007908","SELE",-0.1762,0.885335900904239,0.999184980162191,0.885,"stable","no"
"172","ENSG00000007923","DNAJC11",0.2828,0.00323154196926783,0.267754038008874,1.2166,"up","yes"
"173","ENSG00000007933","FMO3",0.0542,0.969979504757413,0.999184980162191,1.0383,"stable","no"
"174","ENSG00000007944","MYLIP",-0.184,0.343037065439812,0.999184980162191,0.8803,"stable","no"
"175","ENSG00000007968","E2F2",0.1186,0.66171019452811,0.999184980162191,1.0857,"stable","no"
"176","ENSG00000008018","PSMB1",0.047,0.562232873231246,0.999184980162191,1.0331,"stable","no"
"177","ENSG00000008056","SYN1",0.0903,0.931380706007685,0.999184980162191,1.0646,"stable","no"
"178","ENSG00000008083","JARID2",-0.3711,0.000320795842556853,0.0522072319772525,0.7732,"down","yes"
"179","ENSG00000008086","CDKL5",0.024,0.90817601833942,0.999184980162191,1.0168,"stable","no"
"180","ENSG00000008118","CAMK1G",0.0227,0.97956750240335,0.999184980162191,1.0159,"stable","no"
"181","ENSG00000008128","CDK11A",-0.079,0.748094117849041,0.999184980162191,0.9467,"stable","no"
"182","ENSG00000008130","NADK",0.0754,0.405346724311666,0.999184980162191,1.0536,"stable","no"
"183","ENSG00000008196","TFAP2B",0.6323,0.0397769935474741,0.955990528465875,1.5501,"up","yes"
"184","ENSG00000008226","DLEC1",-0.5035,0.693710442514618,0.999184980162191,0.7054,"stable","no"
"185","ENSG00000008256","CYTH3",-0.1393,0.152469121186379,0.999184980162191,0.908,"stable","no"
"186","ENSG00000008277","ADAM22",-0.0866,0.596762071611763,0.999184980162191,0.9417,"stable","no"
"187","ENSG00000008282","SYPL1",0.0779,0.447601153581285,0.999184980162191,1.0555,"stable","no"
"188","ENSG00000008283","CYB561",-0.1112,0.185028889844859,0.999184980162191,0.9258,"stable","no"
"189","ENSG00000008294","SPAG9",-0.0373,0.620930771663542,0.999184980162191,0.9744,"stable","no"
"190","ENSG00000008300","CELSR3",0.1347,0.291711948326292,0.999184980162191,1.0979,"stable","no"
"191","ENSG00000008311","AASS",0.1958,0.0995262599660408,0.999184980162191,1.1454,"stable","no"
"192","ENSG00000008323","PLEKHG6",-0.3944,0.782415637110356,0.999184980162191,0.7608,"stable","no"
"193","ENSG00000008324","SS18L2",-0.0515,0.773048644068898,0.999184980162191,0.9649,"stable","no"
"194","ENSG00000008382","MPND",-0.0102,0.957726795928453,0.999184980162191,0.9929,"stable","no"
"195","ENSG00000008394","MGST1",-0.0228,0.803606656398498,0.999184980162191,0.9843,"stable","no"
"196","ENSG00000008405","CRY1",0.0362,0.810864505191206,0.999184980162191,1.0254,"stable","no"
"197","ENSG00000008441","NFIX",-0.0495,0.530832322180673,0.999184980162191,0.9663,"stable","no"
"198","ENSG00000008513","ST3GAL1",-0.2974,0.0035061675220928,0.27678826292101,0.8137,"down","yes"
"199","ENSG00000008516","MMP25",0.3449,0.640500673169842,0.999184980162191,1.2701,"stable","no"
"200","ENSG00000008517","IL32",-0.5568,5.05908337057677e-07,0.000282515087047111,0.6798,"down","yes"
"201","ENSG00000008710","PKD1",-0.0876,0.305227046251578,0.999184980162191,0.9411,"stable","no"
"202","ENSG00000008735","MAPK8IP2",-0.567,0.593412867305418,0.999184980162191,0.675,"stable","no"
"203","ENSG00000008838","MED24",0.0595,0.555192366258834,0.999184980162191,1.0421,"stable","no"
"204","ENSG00000008853","RHOBTB2",0.0498,0.701881378308079,0.999184980162191,1.0351,"stable","no"
"205","ENSG00000008869","HEATR5B",-0.1725,0.103989474822358,0.999184980162191,0.8873,"stable","no"
"206","ENSG00000008952","SEC62",0.1323,0.189446874590019,0.999184980162191,1.096,"stable","no"
"207","ENSG00000008988","RPS20",-0.1267,0.0903627395584103,0.999184980162191,0.9159,"stable","no"
"208","ENSG00000009307","CSDE1",-0.0111,0.865864457736234,0.999184980162191,0.9924,"stable","no"
"209","ENSG00000009335","UBE3C",0.0299,0.695843197888746,0.999184980162191,1.0209,"stable","no"
"210","ENSG00000009413","REV3L",0.1654,0.182231660830552,0.999184980162191,1.1215,"stable","no"
"211","ENSG00000009694","TENM1",-0.1117,0.497730782540522,0.999184980162191,0.9255,"stable","no"
"212","ENSG00000009724","MASP2",3.5519,0.225833622376771,0.999184980162191,11.7282,"stable","no"
"213","ENSG00000009780","FAM76A",-0.1786,0.460670950285511,0.999184980162191,0.8835,"stable","no"
"214","ENSG00000009790","TRAF3IP3",0.0188,0.996237945810589,0.999184980162191,1.0131,"stable","no"
"215","ENSG00000009830","POMT2",0.0302,0.799364426866445,0.999184980162191,1.0212,"stable","no"
"216","ENSG00000009844","VTA1",0.002,0.986227441160714,0.999184980162191,1.0014,"stable","no"
"217","ENSG00000009950","MLXIPL",-0.268,0.73196304186354,0.999184980162191,0.8305,"stable","no"
"218","ENSG00000009954","BAZ1B",0.1074,0.159202384571657,0.999184980162191,1.0773,"stable","no"
"219","ENSG00000010017","RANBP9",0.1401,0.203783130235668,0.999184980162191,1.102,"stable","no"
"220","ENSG00000010030","ETV7",-0.0216,0.983334802389044,0.999184980162191,0.9851,"stable","no"
"221","ENSG00000010072","SPRTN",0.0893,0.540921783228911,0.999184980162191,1.0638,"stable","no"
"222","ENSG00000010165","METTL13",0.0023,0.980412919774688,0.999184980162191,1.0016,"stable","no"
"223","ENSG00000010219","DYRK4",0.1535,0.419111229085265,0.999184980162191,1.1122,"stable","no"
"224","ENSG00000010244","ZNF207",-0.0073,0.927135077492006,0.999184980162191,0.9949,"stable","no"
"225","ENSG00000010256","UQCRC1",0.0168,0.82095116508988,0.999184980162191,1.0117,"stable","no"
"226","ENSG00000010270","STARD3NL",0.0949,0.428864215237696,0.999184980162191,1.068,"stable","no"
"227","ENSG00000010278","CD9",-0.137,0.0581054409500267,0.999184980162191,0.9094,"stable","no"
"228","ENSG00000010292","NCAPD2",0.0994,0.138542907692305,0.999184980162191,1.0714,"stable","no"
"229","ENSG00000010295","IFFO1",-0.0474,0.631114114042787,0.999184980162191,0.9677,"stable","no"
"230","ENSG00000010310","GIPR",-0.3668,0.0427965601180228,0.980568006565801,0.7755,"down","yes"
"231","ENSG00000010318","PHF7",-0.2599,0.139208332386144,0.999184980162191,0.8351,"stable","no"
"232","ENSG00000010319","SEMA3G",-0.4081,0.508700588688767,0.999184980162191,0.7536,"stable","no"
"233","ENSG00000010322","NISCH",-0.0385,0.654551509993878,0.999184980162191,0.9737,"stable","no"
"234","ENSG00000010327","STAB1",-1.1028,0.62314999798796,0.999184980162191,0.4656,"stable","no"
"235","ENSG00000010361","FUZ",0.1953,0.0728648724570446,0.999184980162191,1.145,"stable","no"
"236","ENSG00000010379","SLC6A13",1.807,0.514020342119014,0.999184980162191,3.4991,"stable","no"
"237","ENSG00000010404","IDS",-0.026,0.840839346071198,0.999184980162191,0.9821,"stable","no"
"238","ENSG00000010539","ZNF200",0.1472,0.31184508866506,0.999184980162191,1.1074,"stable","no"
"239","ENSG00000010626","LRRC23",-0.1446,0.460443556724214,0.999184980162191,0.9046,"stable","no"
"240","ENSG00000010671","BTK",2.3477,0.560713805234338,0.999184980162191,5.0902,"stable","no"
"241","ENSG00000010704","HFE",0.1477,0.462137421662015,0.999184980162191,1.1078,"stable","no"
"242","ENSG00000010803","SCMH1",0.034,0.757486934731354,0.999184980162191,1.0239,"stable","no"
"243","ENSG00000010810","FYN",0.1072,0.28595550460381,0.999184980162191,1.0771,"stable","no"
"244","ENSG00000010818","HIVEP2",0.063,0.541509050281822,0.999184980162191,1.0446,"stable","no"
"245","ENSG00000011007","ELOA",0.1102,0.185692104267594,0.999184980162191,1.0794,"stable","no"
"246","ENSG00000011009","LYPLA2",-0.0257,0.734937225253408,0.999184980162191,0.9823,"stable","no"
"247","ENSG00000011021","CLCN6",-0.0157,0.907966765952521,0.999184980162191,0.9892,"stable","no"
"248","ENSG00000011028","MRC2",-0.1356,0.0751563498261459,0.999184980162191,0.9103,"stable","no"
"249","ENSG00000011052","NME1-NME2",0.0113,0.98882644759636,0.999184980162191,1.0078,"stable","no"
"250","ENSG00000011105","TSPAN9",-0.1479,0.302258284967485,0.999184980162191,0.9026,"stable","no"
"251","ENSG00000011114","BTBD7",0.0293,0.85342029568284,0.999184980162191,1.0205,"stable","no"
"252","ENSG00000011132","APBA3",-0.0118,0.928451612490073,0.999184980162191,0.9918,"stable","no"
"253","ENSG00000011143","MKS1",0.1472,0.320771267299941,0.999184980162191,1.1074,"stable","no"
"254","ENSG00000011198","ABHD5",0.0773,0.627186430170249,0.999184980162191,1.055,"stable","no"
"255","ENSG00000011201","ANOS1",-0.8409,0.315986769948069,0.999184980162191,0.5583,"stable","no"
"256","ENSG00000011243","AKAP8L",-0.1601,0.0664055476127314,0.999184980162191,0.895,"stable","no"
"257","ENSG00000011258","MBTD1",0.0784,0.619729893814711,0.999184980162191,1.0559,"stable","no"
"258","ENSG00000011260","UTP18",0.0741,0.490811163933165,0.999184980162191,1.0527,"stable","no"
"259","ENSG00000011275","RNF216",0.0734,0.386910521428903,0.999184980162191,1.0522,"stable","no"
"260","ENSG00000011295","TTC19",-0.0585,0.524415935497386,0.999184980162191,0.9603,"stable","no"
"261","ENSG00000011304","PTBP1",0.1731,0.00638228678600914,0.400369003668591,1.1275,"stable","no"
"262","ENSG00000011332","DPF1",0.4447,0.0965963148789169,0.999184980162191,1.3611,"stable","no"
"263","ENSG00000011347","SYT7",-0.2351,0.64679038740309,0.999184980162191,0.8496,"stable","no"
"264","ENSG00000011376","LARS2",0.1442,0.208340965721291,0.999184980162191,1.1051,"stable","no"
"265","ENSG00000011405","PIK3C2A",0.0267,0.80994929822632,0.999184980162191,1.0187,"stable","no"
"266","ENSG00000011422","PLAUR",-0.0238,0.731203742110905,0.999184980162191,0.9837,"stable","no"
"267","ENSG00000011426","ANLN",-0.011,0.893445598245714,0.999184980162191,0.9924,"stable","no"
"268","ENSG00000011451","WIZ",0.0068,0.941780061129476,0.999184980162191,1.0047,"stable","no"
"269","ENSG00000011454","RABGAP1",-0.0435,0.635167742027958,0.999184980162191,0.9703,"stable","no"
"270","ENSG00000011465","DCN",0.108,0.748779912560471,0.999184980162191,1.0778,"stable","no"
"271","ENSG00000011478","QPCTL",-0.2059,0.112962508575365,0.999184980162191,0.867,"stable","no"
"272","ENSG00000011485","PPP5C",0.0797,0.359654597654403,0.999184980162191,1.0568,"stable","no"
"273","ENSG00000011523","CEP68",-0.1898,0.171820321553011,0.999184980162191,0.8767,"stable","no"
